num_single_quote_error,num_spacing_error,num_social_media_handles,num_urls_text,num_twitter_post_urls,number_of_hastags,num_of_absence_of_space_after_sentence_completion,num_capitalized_words,num_of_absence_capitalization_after_full_stop,num_of_words_of_pattern_2017word,num_mispelled_words
4,18,0,0,0,0,0,3,0,0,20
2,12,0,0,0,0,0,7,4,0,9
0,11,0,0,0,0,0,2,1,0,17
6,10,0,0,0,0,0,3,0,0,4
2,2,0,0,0,0,1,2,0,0,3
2,4,0,0,0,0,1,2,0,0,15
14,25,0,0,0,0,1,5,2,0,34
6,21,0,0,0,0,0,13,8,0,8
9,16,0,0,0,0,2,5,0,0,9
1,5,0,0,0,0,1,1,1,0,5
2,11,0,0,0,0,1,2,0,0,22
1,4,0,0,0,0,0,1,0,0,2
4,15,0,0,0,0,0,3,0,0,18
1,3,0,0,0,0,0,2,0,0,5
1,1,0,0,0,0,0,1,0,0,6
1,5,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,2,0,0,12
3,7,0,0,0,0,1,4,0,0,9
2,5,0,0,0,0,0,5,0,0,4
4,20,0,0,0,0,1,7,1,0,16
5,12,0,0,0,0,0,5,2,0,12
7,33,0,0,0,0,0,10,1,0,55
8,26,0,0,0,0,0,3,0,0,8
10,26,0,0,0,0,0,21,11,0,16
1,1,0,0,0,0,0,3,0,0,5
1,1,0,0,0,0,0,2,0,0,3
4,1,0,0,0,0,0,3,0,0,7
1,1,0,0,0,0,0,1,0,0,3
5,25,0,0,0,0,0,9,1,0,18
2,12,0,0,0,0,0,1,0,0,17
4,16,0,0,0,0,0,8,3,0,14
3,6,0,0,0,0,0,15,3,0,14
8,14,0,0,0,0,2,5,0,0,28
0,6,0,0,0,0,0,4,0,0,25
13,21,0,0,0,0,0,4,1,0,19
5,14,0,0,0,0,0,5,3,0,12
6,23,0,0,0,0,1,6,0,0,18
1,1,0,0,0,0,0,2,0,0,3
7,30,0,0,0,0,0,3,1,0,11
1,3,0,0,0,0,0,3,1,0,1
4,1,0,0,0,0,1,4,0,0,16
1,3,0,0,0,0,0,6,2,0,2
2,29,0,0,0,0,0,5,2,0,7
0,18,0,0,0,0,0,4,2,0,10
2,11,0,0,0,0,0,3,1,0,28
4,7,0,0,0,0,0,5,2,0,14
5,24,0,0,0,0,1,2,1,0,9
1,1,0,0,0,0,0,3,1,0,4
1,4,0,0,0,0,0,6,0,0,4
4,5,0,0,0,0,1,4,0,0,19
8,16,0,0,0,0,0,3,0,0,17
4,15,0,0,0,0,4,2,0,0,9
5,4,0,0,0,0,0,1,0,0,10
4,21,0,0,0,0,1,6,3,0,19
0,3,0,0,0,0,1,1,0,0,7
6,4,0,0,0,0,0,5,0,0,8
0,9,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,2,0,0,4
1,15,0,0,0,0,3,2,0,0,18
1,3,0,0,0,0,0,3,1,0,2
7,9,0,0,0,0,1,5,2,0,13
5,15,0,0,0,0,0,8,2,0,4
1,1,0,0,0,0,0,3,0,0,3
2,6,0,0,0,0,0,1,0,0,1
8,23,0,0,0,0,1,3,1,0,6
7,30,0,0,0,0,0,3,0,0,17
5,3,0,0,0,0,0,3,0,0,8
2,10,0,0,0,0,0,4,0,0,6
4,8,0,0,0,0,2,2,1,0,29
13,41,0,0,0,0,0,9,0,0,38
7,15,0,0,0,0,0,8,1,0,19
1,1,0,0,0,0,0,3,0,0,1
1,11,0,0,0,0,0,2,0,0,17
2,14,0,0,0,0,1,11,5,0,19
5,5,0,0,0,0,1,5,0,0,12
4,21,0,0,0,0,0,4,0,0,23
6,13,0,0,0,0,0,2,0,0,8
1,5,0,0,0,0,0,1,0,0,2
4,13,0,0,0,0,1,7,0,0,32
2,3,0,0,0,0,0,1,0,0,3
3,8,0,0,0,0,0,8,3,0,9
1,2,0,0,0,0,0,3,0,0,6
0,7,0,0,0,0,0,2,0,0,3
0,12,0,0,0,0,0,3,1,0,6
6,16,0,0,0,0,3,8,5,0,50
0,5,0,0,0,0,0,2,0,0,8
4,22,0,0,0,0,1,2,0,0,13
2,13,0,0,0,0,1,8,3,0,9
4,1,0,0,0,0,0,6,0,0,10
8,32,0,0,0,0,0,3,0,0,6
2,13,0,0,0,0,0,4,0,0,7
2,1,0,0,0,0,0,3,0,0,3
2,11,0,0,0,0,0,3,1,0,28
0,1,0,0,0,0,0,2,0,0,1
2,1,0,0,0,0,0,1,0,0,1
4,8,0,0,0,0,1,6,0,0,25
1,8,0,0,0,0,0,4,0,0,14
6,7,0,0,0,0,0,1,0,0,21
10,8,0,0,0,0,1,5,0,0,31
2,1,0,0,0,0,0,1,0,0,1
4,15,0,0,0,0,1,2,0,0,9
2,10,0,0,0,0,0,1,0,0,4
6,13,0,0,0,0,0,6,2,0,9
1,1,0,0,0,0,0,4,2,0,4
8,5,0,0,0,0,0,8,0,0,17
5,5,0,0,0,0,0,2,0,0,3
8,21,0,0,0,0,0,2,0,0,11
11,6,0,0,0,0,0,2,0,0,3
3,4,0,0,0,0,0,2,0,0,5
0,4,0,0,0,0,1,1,0,0,7
1,3,0,0,0,0,1,4,1,0,5
0,1,0,0,0,0,1,3,0,0,3
18,14,0,0,0,0,0,7,3,0,13
4,71,0,0,0,0,2,10,8,0,13
4,10,0,0,0,0,0,1,0,0,6
6,14,0,0,0,0,1,2,0,0,15
4,9,0,0,0,0,0,10,0,0,23
2,14,0,0,0,0,0,5,0,0,13
7,28,0,0,0,0,0,4,0,0,13
6,16,0,0,0,0,0,3,0,0,12
1,14,0,0,0,0,0,13,2,0,13
0,1,0,0,0,0,0,2,0,0,4
12,39,0,0,0,0,0,12,1,0,54
13,21,0,0,0,0,1,3,2,0,9
18,73,0,0,0,0,1,13,11,0,17
2,13,0,0,0,0,1,6,1,0,30
2,9,0,0,0,0,0,1,0,0,11
19,41,0,0,0,0,2,10,3,0,32
10,13,0,0,0,0,0,14,1,0,10
4,8,0,0,0,0,0,4,3,0,4
6,10,0,0,0,0,0,7,0,0,20
12,9,0,0,0,0,2,2,0,0,14
2,2,0,0,0,0,0,3,0,0,3
6,14,0,0,0,0,0,5,0,0,13
13,36,0,0,0,0,2,3,0,0,26
1,3,0,0,0,0,0,2,0,0,4
3,10,0,0,0,0,1,8,1,0,21
6,16,0,0,0,0,0,8,6,0,12
10,26,0,0,0,0,2,6,1,0,19
1,1,0,0,0,0,0,2,0,0,1
1,3,0,0,0,0,0,1,0,0,3
0,2,0,0,0,0,0,1,0,0,0
0,2,0,0,0,0,0,1,0,0,0
2,4,0,0,0,0,0,3,0,0,4
1,8,0,0,0,0,0,11,0,0,18
0,2,0,0,0,0,0,1,0,0,1
9,28,0,0,0,0,1,2,0,0,11
1,13,0,0,0,0,0,9,3,0,0
1,3,0,0,0,0,0,1,0,0,0
3,9,0,0,0,0,0,2,0,0,9
3,13,0,0,0,0,0,2,0,0,4
1,7,0,0,0,0,0,5,0,0,10
2,5,0,0,0,0,0,2,0,0,3
3,3,0,0,0,0,0,2,0,0,7
6,17,0,0,0,0,0,1,0,0,16
7,19,0,0,0,0,0,4,1,0,23
16,43,0,0,0,0,1,12,7,0,30
2,1,0,0,0,0,0,2,0,0,4
2,18,0,0,0,0,8,8,4,0,16
1,3,0,0,0,0,0,1,0,0,0
6,25,0,0,0,0,1,16,1,0,37
4,5,0,0,0,0,0,3,0,0,16
3,8,0,0,0,0,0,1,1,0,3
1,1,0,0,0,0,0,4,0,0,3
4,8,0,0,0,0,0,5,0,0,31
3,24,0,0,0,0,0,1,0,0,14
3,8,0,0,0,0,1,3,0,0,12
2,2,0,0,0,0,0,5,2,0,3
0,4,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,0,1,0,0,1
8,12,0,0,0,0,2,6,0,0,13
3,21,0,0,0,0,1,15,1,0,40
6,15,0,0,0,0,0,3,0,0,19
5,7,0,0,0,0,0,2,1,0,6
12,6,0,0,0,0,9,16,0,0,46
0,3,0,0,0,0,0,2,0,0,4
2,8,0,0,0,0,0,1,1,0,4
2,3,0,0,0,0,0,1,0,0,1
5,16,0,0,0,0,0,8,1,0,39
0,3,0,0,0,0,0,1,0,0,0
0,3,0,0,0,0,0,5,0,0,10
2,9,0,0,0,0,0,1,0,0,5
1,7,0,0,0,0,0,1,0,0,2
19,10,0,0,0,0,0,16,0,0,63
2,2,0,0,0,0,0,4,0,0,12
2,9,0,0,0,0,0,2,0,0,11
2,8,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,2,0,0,0
0,3,0,0,0,0,0,3,2,0,4
9,7,0,0,0,0,0,5,0,0,49
1,6,0,0,0,0,2,4,1,0,6
2,12,0,0,0,0,0,3,0,0,4
3,10,0,0,0,0,0,6,2,0,4
0,14,0,0,0,0,0,4,0,0,3
5,12,0,0,0,0,0,3,0,0,16
1,3,0,0,0,0,0,2,1,0,6
1,1,0,0,0,0,0,2,0,0,5
1,13,0,0,0,0,1,1,0,0,21
5,12,0,0,0,0,0,4,0,0,8
1,2,0,0,0,0,0,1,0,0,4
4,13,0,0,0,0,0,4,1,0,14
6,12,0,0,0,0,0,1,0,0,23
1,3,0,0,0,0,0,3,0,0,6
1,7,0,0,0,0,1,5,2,0,5
3,3,0,0,0,0,0,2,0,0,5
3,18,0,0,0,0,0,3,0,0,7
6,16,0,0,0,0,0,5,0,0,33
3,7,0,0,0,0,1,2,0,0,12
6,4,0,0,0,0,0,3,0,0,8
6,16,0,0,0,0,0,8,1,0,17
18,23,0,0,0,0,0,14,3,0,23
2,3,0,0,0,0,0,2,0,0,14
10,19,0,0,0,0,0,10,0,0,29
1,2,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,2,1,0,3
10,23,0,0,0,0,0,14,1,0,33
3,1,0,0,0,0,0,3,0,0,6
7,6,0,0,0,0,3,1,0,0,18
18,24,0,0,0,0,2,7,0,0,43
0,1,0,0,0,0,2,1,0,0,0
1,16,0,0,0,0,0,3,1,0,12
0,4,0,0,0,0,2,9,6,0,4
4,8,0,0,0,0,0,5,0,0,7
3,5,0,0,0,0,0,4,0,0,11
2,5,0,0,0,0,1,1,0,0,5
4,24,0,0,0,0,2,10,0,0,15
1,5,0,0,0,0,0,10,4,0,3
0,3,0,0,0,0,0,3,0,0,2
2,5,0,0,0,0,0,3,2,0,3
6,36,0,0,0,0,0,8,4,0,21
2,4,0,0,0,0,1,8,0,0,18
1,11,0,0,0,0,0,1,0,0,6
2,13,0,0,0,0,2,12,6,0,30
2,5,0,0,0,0,0,2,0,0,8
8,16,0,0,0,0,1,9,1,0,28
7,15,0,0,0,0,2,3,6,0,23
7,14,0,0,0,0,0,8,0,0,42
2,7,0,0,0,0,0,4,0,0,14
5,10,0,0,0,0,0,1,0,0,8
2,8,0,0,0,0,0,11,4,0,6
0,3,0,0,0,0,1,3,1,0,4
6,20,0,0,0,0,1,6,1,0,14
0,8,0,0,0,0,0,3,0,0,2
0,2,0,0,0,0,0,1,0,0,5
8,23,0,0,0,0,2,12,7,0,31
3,2,0,0,0,0,0,7,0,0,8
10,46,0,0,0,0,1,18,1,0,51
0,14,0,0,0,0,0,1,0,0,4
2,1,0,0,0,0,0,2,0,0,5
2,1,0,0,0,0,0,3,0,0,0
1,3,0,0,0,0,0,2,0,0,2
6,7,0,0,0,0,0,1,0,0,20
3,13,0,0,0,0,1,7,1,0,29
7,9,0,0,0,0,0,5,3,0,6
3,13,0,0,0,0,1,11,3,0,10
1,2,0,0,0,0,0,1,0,0,1
7,14,0,0,0,0,0,4,1,0,10
6,15,0,0,0,0,2,5,4,0,11
1,5,0,0,0,0,0,1,0,0,0
2,21,0,0,0,0,0,5,1,0,18
8,18,0,0,0,0,0,2,0,0,15
4,3,0,0,0,0,0,2,0,0,6
1,4,0,0,0,0,0,1,0,0,6
2,4,0,0,0,0,0,3,0,0,4
6,21,0,0,0,0,0,6,0,0,22
4,14,0,0,0,0,1,5,2,0,12
1,2,0,0,0,0,0,3,0,0,4
2,37,0,0,0,0,0,5,0,0,16
14,79,0,0,0,0,1,10,2,0,72
0,4,0,0,0,0,0,3,0,0,3
1,5,0,0,0,0,0,2,0,0,4
2,3,0,0,0,0,2,1,0,0,4
0,4,0,0,0,0,0,6,2,0,4
2,5,0,0,0,0,0,1,0,0,5
1,1,0,0,0,0,0,4,0,0,1
1,3,0,0,0,0,0,1,0,0,2
3,10,0,0,0,0,2,5,1,0,35
1,3,0,0,0,0,0,1,0,0,4
7,17,0,0,0,0,1,12,3,0,27
4,16,0,0,0,0,0,6,0,0,15
7,4,0,0,0,0,0,3,0,0,14
1,4,0,0,0,0,0,1,0,0,3
1,6,0,0,0,0,0,1,0,0,11
23,13,0,0,0,0,5,18,3,0,31
11,48,0,0,0,0,1,13,4,0,29
5,14,0,0,0,0,2,1,0,0,9
3,2,0,0,0,0,0,1,0,0,0
13,23,0,0,0,0,0,1,0,0,21
3,1,0,0,0,0,0,1,0,0,2
9,15,0,0,0,0,2,6,0,0,31
3,1,0,0,0,0,0,4,0,0,4
4,16,0,0,0,0,1,13,2,0,26
3,20,0,0,0,0,3,7,1,0,17
1,1,0,0,0,0,0,2,1,0,1
1,5,0,0,0,0,0,3,0,0,10
0,1,0,0,0,0,0,3,0,0,2
3,10,0,0,0,0,0,1,0,0,10
5,7,0,0,0,0,0,6,4,0,24
9,15,0,0,0,0,0,3,0,0,28
2,1,0,0,0,0,0,4,0,0,1
10,19,0,0,0,0,0,3,1,0,7
1,8,0,0,0,0,0,4,0,0,17
6,9,0,0,0,0,0,1,0,0,22
4,17,0,0,0,0,1,3,1,0,16
0,9,0,0,0,0,0,5,0,0,21
5,7,0,0,0,0,0,3,0,0,8
8,12,0,0,0,0,1,1,0,0,10
1,1,0,0,0,0,0,1,0,0,0
6,11,0,0,0,0,0,1,0,0,15
10,24,0,0,0,0,1,4,1,0,27
1,1,0,0,0,0,4,3,0,0,3
1,18,0,0,0,0,0,7,3,0,7
3,6,0,0,0,0,0,1,0,0,26
5,24,0,0,0,0,0,7,0,0,19
1,11,0,0,0,0,1,4,0,0,5
7,10,0,0,0,0,2,2,1,0,22
3,5,0,0,0,0,0,1,0,0,5
1,7,0,0,0,0,1,13,1,0,21
8,27,0,0,0,0,0,2,0,0,12
7,28,0,0,0,0,1,2,1,1,4
7,8,0,0,0,0,1,5,0,0,21
5,14,0,0,0,0,0,10,0,0,20
3,5,0,0,0,0,1,9,5,0,10
0,1,0,0,0,0,0,3,2,0,2
4,12,0,0,0,0,0,2,0,0,12
2,7,0,0,0,0,0,11,1,0,17
1,6,0,0,0,0,2,4,3,0,8
1,6,0,0,0,0,0,4,2,0,10
7,17,0,0,0,0,1,6,2,0,11
2,6,0,0,0,0,0,14,8,0,7
8,17,0,0,0,0,0,3,0,0,25
11,17,0,0,0,0,0,2,0,0,17
9,41,0,0,0,0,1,2,1,0,25
0,7,0,0,0,0,0,2,0,0,2
0,12,0,0,0,0,0,2,0,0,6
4,9,0,0,0,0,0,2,0,0,20
13,12,0,0,0,0,2,1,0,0,19
6,17,0,0,0,0,2,1,0,0,16
3,3,0,0,0,0,0,3,0,0,8
12,27,0,0,0,0,1,6,6,0,13
2,11,0,0,0,0,0,9,0,0,18
1,9,0,0,0,0,0,2,1,0,9
17,30,0,0,0,0,1,2,2,0,5
11,14,0,0,0,0,0,2,0,0,22
5,24,0,0,0,0,0,7,0,0,19
7,7,0,0,0,0,0,2,0,0,23
4,11,0,0,0,0,0,7,0,0,23
6,2,0,0,0,0,0,4,0,0,20
1,6,0,0,0,0,0,1,0,0,0
5,21,0,0,0,0,0,5,0,0,21
2,3,0,0,0,0,0,1,0,0,1
7,8,0,0,0,0,0,12,0,0,46
1,9,0,0,0,0,0,1,0,0,1
5,8,0,0,0,0,0,8,1,0,16
3,17,0,0,0,0,2,9,0,0,22
7,10,0,0,0,0,0,1,0,0,11
4,6,0,0,0,0,0,2,2,0,4
2,5,0,0,0,0,1,2,0,0,7
5,11,0,0,0,0,0,15,4,0,21
1,1,0,0,0,0,0,1,0,0,6
9,41,0,0,0,0,1,2,1,0,25
3,10,0,0,0,0,1,5,0,0,9
0,7,0,0,0,0,0,3,0,0,5
1,3,0,0,0,0,0,1,1,0,2
4,10,0,0,0,0,0,4,0,0,9
2,10,0,0,0,0,0,2,0,0,13
5,11,0,0,0,0,0,2,1,0,23
9,21,0,0,0,0,0,9,0,0,40
2,1,0,0,0,0,1,2,0,0,9
1,1,0,0,0,0,0,1,0,0,4
1,1,0,0,0,0,0,2,0,0,7
3,10,0,0,0,0,0,2,2,0,9
3,4,0,0,0,0,0,2,0,0,10
3,8,0,0,0,0,0,1,0,0,1
1,5,0,0,0,0,0,1,0,0,3
3,4,0,0,0,0,0,1,0,0,4
7,26,0,0,0,0,0,8,0,0,20
2,16,0,0,0,0,0,1,0,0,12
4,3,0,0,0,0,0,1,0,0,0
2,9,0,0,0,0,1,9,3,0,22
3,9,0,0,0,0,0,2,1,0,8
5,10,0,0,0,0,0,2,0,0,10
0,5,0,0,0,0,0,1,1,0,2
0,1,0,0,0,0,0,2,0,0,3
1,14,0,0,0,0,0,5,3,0,19
0,1,0,0,0,0,0,1,0,0,2
5,9,0,0,0,0,3,9,0,0,16
6,11,0,0,0,0,2,1,0,0,8
2,8,0,0,0,0,0,1,0,0,14
2,15,0,0,0,0,0,3,0,0,13
12,36,0,0,0,0,1,14,2,0,39
6,10,0,0,0,0,0,1,0,0,5
7,1,0,0,0,0,0,3,0,0,23
8,3,0,0,0,0,1,9,0,0,20
1,6,0,0,0,0,0,2,0,0,3
15,32,0,0,0,0,2,7,1,0,42
7,22,0,0,0,0,1,8,2,0,17
7,18,0,0,0,0,1,10,7,0,24
1,1,0,0,0,0,0,3,0,0,7
1,5,0,0,0,0,0,4,1,0,2
12,14,0,0,0,0,0,2,0,0,18
8,15,0,0,0,0,1,6,0,0,25
2,1,0,0,0,0,0,1,0,0,3
4,8,0,0,0,0,0,13,0,0,19
5,13,0,0,0,0,2,3,4,0,16
16,31,0,0,0,0,0,11,7,0,28
4,13,0,0,0,0,0,7,1,0,16
12,12,0,0,0,0,0,2,0,0,9
13,23,0,0,0,0,2,3,1,0,28
1,5,0,0,0,0,0,1,0,0,0
7,3,0,0,0,0,0,1,0,0,21
5,3,0,0,0,0,0,4,0,0,16
5,9,0,0,0,0,0,8,0,0,24
7,36,0,0,0,0,0,5,1,0,20
6,15,0,0,0,3,1,3,1,0,15
0,3,0,0,0,0,0,1,0,0,3
1,18,0,0,0,0,0,2,0,0,8
6,29,0,0,0,0,0,3,0,0,20
9,42,0,0,0,0,0,3,0,0,32
7,16,0,0,0,0,0,1,0,0,34
7,15,0,0,0,0,0,3,0,0,18
7,25,0,0,0,0,1,4,1,0,50
3,8,0,0,0,0,0,2,1,0,10
3,12,0,0,0,0,4,2,0,0,32
0,3,0,0,0,0,0,1,0,0,2
3,10,0,0,0,0,0,3,3,0,6
11,13,0,0,0,0,0,3,0,0,27
1,1,0,0,0,0,0,1,0,0,9
8,18,0,0,0,0,0,14,2,0,32
5,11,0,0,0,0,2,11,0,0,30
14,21,0,0,0,0,0,3,0,0,25
9,11,0,0,0,0,1,1,1,0,18
3,7,0,0,0,0,0,2,0,0,5
1,12,0,0,0,0,0,2,0,0,5
9,11,0,0,0,0,1,6,4,0,15
1,2,0,0,0,0,0,1,0,0,10
7,10,0,0,0,0,0,6,0,0,12
2,6,0,0,0,0,0,1,0,0,9
9,15,0,0,0,0,0,6,0,0,18
6,11,0,0,0,0,0,1,0,0,15
3,10,0,0,0,0,0,2,0,0,14
2,5,0,0,0,0,0,1,0,0,8
5,12,0,0,0,0,0,8,4,0,15
1,25,0,0,0,0,2,4,3,0,4
8,14,0,0,0,0,1,12,0,0,30
10,14,0,0,0,0,0,4,1,0,16
7,16,0,0,0,0,0,2,1,0,19
5,11,0,0,0,0,0,4,0,0,15
6,21,0,0,0,0,0,2,0,0,29
11,17,0,0,0,0,2,2,1,0,23
0,1,0,0,0,0,0,3,0,0,5
3,15,0,0,0,0,0,1,0,0,13
6,28,0,0,0,0,2,9,4,0,26
3,21,0,0,0,0,0,4,0,0,8
11,34,0,0,0,0,1,3,2,0,32
2,8,0,0,0,0,0,2,0,0,10
8,20,0,0,0,0,0,16,16,0,13
2,5,0,0,0,0,0,3,1,0,7
5,26,0,0,0,0,0,5,1,0,19
0,1,0,0,0,0,0,3,0,0,7
2,5,0,0,0,0,0,1,0,0,3
6,24,0,0,0,0,1,1,0,0,30
1,3,0,0,0,0,0,4,2,0,2
6,13,0,0,0,0,0,1,1,0,12
1,1,0,0,0,0,0,4,0,0,10
4,7,0,0,0,0,0,3,0,0,4
1,9,0,0,0,0,0,2,0,0,8
2,13,0,0,0,0,0,4,0,0,28
2,20,0,0,0,0,2,16,9,0,17
6,5,0,0,0,0,0,1,0,0,17
17,29,0,0,0,0,2,9,0,0,33
4,16,0,0,0,0,0,8,4,0,22
1,28,0,0,0,0,0,3,0,0,8
3,3,0,0,0,0,0,2,0,0,17
9,17,0,0,0,0,0,2,0,0,13
3,21,0,0,0,0,0,4,0,0,16
1,30,0,0,0,0,1,5,1,0,4
13,40,0,0,0,0,0,2,0,0,14
7,1,0,0,0,0,0,2,0,0,17
5,9,0,0,0,0,0,2,0,0,5
6,4,0,0,0,0,0,8,0,0,17
7,60,0,0,0,0,4,7,0,0,50
4,24,0,0,0,0,2,9,0,0,31
4,6,0,0,0,0,0,2,0,0,12
0,4,0,0,0,0,0,2,0,0,5
1,4,0,0,0,0,0,7,0,0,10
6,21,0,0,0,0,0,3,1,1,37
6,26,0,0,0,0,3,6,2,0,14
8,27,0,0,0,0,0,8,3,0,11
8,40,0,0,0,0,0,2,0,0,17
3,6,0,0,0,0,4,2,0,0,24
2,3,0,0,0,0,0,1,0,0,1
5,20,0,0,0,0,1,5,2,0,9
1,3,0,0,0,0,0,2,0,0,9
4,8,0,0,0,0,0,7,0,0,16
8,21,0,0,0,0,0,6,0,1,12
2,17,0,0,0,0,0,1,0,0,10
3,6,0,0,0,0,0,4,1,0,13
6,28,0,0,0,0,5,15,3,0,44
0,2,0,0,0,0,1,2,0,0,10
2,23,0,0,0,0,0,11,3,1,15
1,10,0,0,0,0,0,9,2,0,8
2,10,0,0,0,0,0,1,0,0,2
24,27,0,0,0,0,5,8,0,0,54
8,13,0,0,0,0,1,1,0,0,32
3,11,0,0,0,0,0,5,3,0,6
4,18,0,0,0,0,2,17,0,0,28
4,40,0,0,0,0,6,4,4,0,22
2,7,0,0,0,0,0,2,0,0,1
0,9,0,0,0,0,0,1,0,0,6
2,1,0,0,0,0,0,1,0,0,0
8,22,0,0,0,0,0,5,0,0,27
0,8,0,0,0,0,0,1,0,0,3
2,5,0,0,0,0,0,3,0,0,11
2,3,0,0,0,0,0,4,0,0,3
1,2,0,0,0,0,0,1,0,0,5
2,3,0,0,0,0,0,2,0,0,1
2,5,0,0,0,0,0,2,0,0,0
6,12,0,0,0,0,1,5,1,0,13
9,16,0,0,0,0,0,3,0,0,14
4,17,0,0,0,0,3,11,0,0,27
1,2,0,0,0,0,0,3,0,0,3
0,3,0,0,0,0,0,2,2,0,3
0,1,0,0,0,0,0,3,1,0,1
2,6,0,0,0,0,0,2,0,0,11
1,1,0,0,0,0,0,1,0,0,2
3,14,0,0,0,0,0,2,0,0,15
4,1,0,0,0,0,0,2,0,0,2
2,3,0,0,0,0,0,1,0,0,3
3,13,0,0,0,0,0,2,1,0,19
1,3,0,0,0,0,0,1,0,0,2
3,13,0,0,0,0,0,6,0,0,20
1,3,0,0,0,0,0,2,0,0,6
2,4,0,0,0,0,0,1,0,0,6
2,13,0,0,0,0,0,6,0,0,11
2,8,0,0,0,0,0,1,0,0,7
1,3,0,0,0,0,0,3,0,0,7
4,5,0,0,0,0,0,4,0,0,5
3,10,0,0,0,0,0,10,1,0,22
10,24,0,0,0,0,1,10,6,0,24
12,21,0,0,0,0,0,5,0,0,20
5,16,0,0,0,0,2,12,2,0,27
1,5,0,0,0,0,0,2,0,0,3
2,9,0,0,0,0,1,2,0,0,9
2,1,0,0,0,0,1,1,0,0,3
4,15,0,0,0,0,0,1,0,0,13
3,17,0,0,0,0,0,13,1,0,29
3,23,0,0,0,0,0,5,3,0,17
13,35,0,0,0,0,0,9,2,0,20
3,30,0,0,0,0,2,4,1,0,24
12,33,0,0,0,0,1,27,13,0,42
3,12,0,0,0,0,0,11,7,0,6
7,9,0,0,0,0,0,1,0,0,5
6,20,0,0,0,0,6,22,9,0,31
7,9,0,0,0,0,0,6,0,0,32
3,11,0,0,0,0,0,5,0,0,3
6,33,0,0,0,0,0,14,8,0,22
10,10,0,0,0,0,6,12,0,1,14
7,16,0,0,0,0,0,6,0,0,8
8,16,0,0,0,0,0,6,2,0,10
3,23,0,0,0,0,2,14,6,0,26
3,40,0,0,0,0,2,14,6,0,19
3,13,0,0,0,0,3,1,0,0,10
0,1,0,0,0,0,0,2,0,0,3
4,21,0,0,0,0,0,8,0,0,13
3,1,0,0,0,0,0,1,0,0,9
7,21,0,0,0,0,2,4,2,0,20
2,9,0,0,0,0,0,6,4,0,10
7,34,0,0,0,0,1,26,11,0,20
2,3,0,0,0,0,0,1,0,0,2
20,21,0,0,0,0,0,8,0,0,34
7,16,0,0,0,0,0,5,3,0,10
1,11,0,0,0,0,0,2,0,0,3
12,13,0,0,0,0,3,17,0,0,49
2,1,0,0,0,0,0,3,1,0,2
2,3,0,0,0,0,0,3,1,0,3
12,12,0,0,0,0,0,8,2,0,25
1,2,0,0,0,0,1,2,0,0,7
13,4,0,0,0,3,1,2,1,0,23
2,10,0,0,0,0,1,1,0,0,25
2,6,0,0,0,0,0,1,0,0,4
3,27,0,0,0,0,1,19,8,0,24
2,5,0,0,0,0,0,1,0,0,1
2,7,0,0,0,0,0,6,0,0,7
4,17,0,0,0,0,0,6,0,0,19
12,9,0,0,0,0,0,5,0,0,29
3,3,0,0,0,0,0,2,0,0,5
2,3,0,0,0,0,0,5,2,0,16
4,37,0,0,0,0,1,9,3,0,31
9,30,0,0,0,0,1,3,1,0,26
7,28,0,0,0,0,0,8,4,0,15
4,20,0,0,0,0,0,4,0,0,18
1,1,0,0,0,0,0,5,1,0,8
7,4,0,0,0,0,0,1,0,0,3
3,11,0,0,0,0,0,6,1,0,10
9,35,0,0,0,0,1,8,3,0,18
7,17,0,0,0,0,0,5,0,0,29
6,17,0,0,0,0,0,9,0,0,18
12,20,0,0,0,0,5,12,0,0,39
1,1,0,0,0,0,0,1,0,0,4
3,6,0,0,0,0,0,4,0,0,16
10,22,0,0,0,0,1,3,0,0,21
2,8,0,0,0,0,0,2,1,0,2
1,9,0,0,0,0,0,5,2,0,7
11,42,0,0,0,0,1,3,0,0,30
2,3,0,0,0,0,0,8,2,0,6
2,5,0,0,0,0,0,1,0,0,1
13,29,0,0,0,0,0,3,0,0,25
10,13,0,0,0,0,0,10,0,0,26
0,5,0,0,0,0,0,1,0,0,14
7,14,0,0,0,0,1,2,0,0,22
2,1,0,0,0,0,0,1,0,0,5
1,1,0,0,0,0,0,2,1,0,5
0,3,0,0,0,0,0,1,0,0,3
6,14,0,0,0,0,0,5,1,0,7
0,4,0,0,0,0,0,1,0,0,1
0,2,0,0,0,0,1,4,0,0,4
6,11,0,0,0,0,0,7,0,0,21
5,11,0,0,0,0,0,1,0,0,19
1,2,0,0,0,0,0,1,0,0,1
2,5,0,0,0,0,1,3,1,0,2
0,1,0,0,0,0,0,2,0,0,1
9,11,0,0,0,0,0,4,0,0,14
1,1,0,0,0,0,0,3,0,0,3
0,3,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,5,1,0,1
9,19,0,0,0,0,0,8,0,0,9
4,3,0,0,0,0,0,2,1,0,2
0,9,0,0,0,0,0,1,0,0,8
